31.57,34.18,104,291653
31.57,34.19,104,951083
31.57,34.19,105,606011
31.57,34.19,106,265795
31.57,34.19,106,921189
31.57,34.22,107,576560
31.63,34.22,108,236436
31.63,34.22,108,890080
31.63,34.22,109,550359
31.63,34.22,110,205561
31.63,34.22,110,865704
31.69,34.19,111,520401
31.69,34.19,112,175692
31.69,34.19,112,835188
31.69,34.21,113,491274
31.69,34.21,114,150823
31.75,34.22,114,805019
31.75,34.22,115,465124
31.75,34.22,116,120296
0,34.24,116,759722
0,34.24,117,401856
0,34.24,118,44961
31.82,34.24,118,700522
31.82,34.24,119,359591
31.82,34.26,120,15334
0,34.25,122,691038
31.88,34.28,123,345805
0,34.28,124,3962
0,34.28,124,648138
0,34.3,125,302986
31.94,34.3,125,962493
31.94,34.3,126,618174
0,34.34,127,256468
31.94,34.34,127,912368
0,34.34,128,546710
32.0,34.36,129,206233
32.0,34.36,129,861498
32.0,34.39,130,521462
32.0,34.39,131,176097
32.06,34.39,131,831784
32.06,34.39,132,491432
32.06,34.39,133,145980
32.06,34.39,133,805687
32.06,34.39,134,461780
32.06,34.41,135,120793
32.06,34.41,135,777743
32.13,34.41,136,432548
0,34.4,137,70309
32.13,34.4,137,726022
32.13,34.4,138,385561
32.19,34.42,139,40016
0,34.42,139,696446
32.19,34.42,140,355094
0,34.44,141,10649
0,34.44,141,649027
32.19,34.44,142,304356
32.19,34.44,142,963829
32.25,34.45,143,620101
0,34.45,144,262197
32.25,34.45,144,917952
32.25,34.45,145,577426
0,34.45,146,211942
32.25,34.45,146,867716
32.31,34.51,147,527137
32.31,34.51,148,182836
32.31,34.51,148,838290
0,34.53,149,476415
0,34.53,150,112404
32.38,34.56,150,771181
0,34.56,151,405987
32.38,34.56,152,75521
32.38,34.58,152,719497
0,34.58,153,362721
32.38,34.58,154,22995
32.38,34.58,154,678792
32.44,34.61,155,334288
32.44,34.61,155,993967
32.44,34.61,156,648006
32.44,34.62,157,308357
32.44,34.62,157,963527
32.5,34.62,158,623048
32.5,34.66,159,277446
32.5,34.66,159,937015
32.5,34.66,160,592794
32.5,34.67,161,248069
32.5,34.67,161,907785
0,34.67,162,563540
32.56,34.68,163,222305
32.56,34.68,163,877265
32.56,34.68,164,537509
32.56,34.7,165,192842
32.56,34.7,165,852284
0,34.7,166,491476
0,34.7,167,134343
32.63,34.73,167,793569
32.63,34.73,168,448086
0,34.73,169,83776
32.63,34.74,169,738357
32.69,34.74,170,397840
0,34.75,171,41072
0,34.75,171,675224
32.69,34.75,172,330622
32.69,34.78,172,989977
32.69,34.78,173,646649
32.69,34.78,174,305901
32.75,34.79,174,962601
32.75,34.79,175,621083
32.75,34.79,176,275543
32.75,34.82,176,931326
32.75,34.82,177,590536
32.75,34.82,178,246340
32.81,34.82,178,905875
0,34.86,179,560528
32.81,34.86,180,220006
32.81,34.86,180,875849
32.81,34.93,183,569785
32.88,34.93,184,225524
32.88,34.93,184,885053
0,34.94,185,540010
32.88,34.94,186,195505
32.94,34.96,186,855049
32.94,34.96,187,510830
32.94,34.96,188,170333
32.94,34.97,188,825237
32.94,34.97,189,484393
32.94,34.97,190,140899
32.94,34.97,190,799786
33.0,34.99,191,455477
0,34.99,192,109797
0,34.99,192,769246
33.0,35.02,193,424474
33.0,35.02,194,84144
33.0,35.02,194,739986
33.06,35.02,195,400561
33.06,35.02,196,57630
0,35.02,196,688952
33.06,35.03,197,348709
0,35.03,197,987992
33.06,35.03,198,642743
33.13,35.07,199,298479
33.13,35.07,199,958948
33.13,35.07,200,613093
0,35.07,201,251965
33.13,35.07,201,911386
33.13,35.07,202,567181
33.13,35.07,203,226951
0,35.09,203,857191
33.19,35.09,204,516557
0,35.09,205,147515
33.19,35.11,205,806886
33.19,35.11,206,462047
33.19,35.11,207,121595
33.25,35.14,207,777270
33.19,35.14,208,432071
0,35.16,209,92133
0,35.16,209,735380
33.25,35.16,210,390031
33.25,35.2,211,49351
33.25,35.2,211,705206
0,35.2,212,360819
33.31,35.21,213,21042
33.31,35.21,213,675550
33.31,35.21,214,333764
33.31,35.24,214,992067
33.31,35.24,215,654575
33.31,35.24,216,305031
33.31,35.24,216,964303
33.38,35.27,217,619028
0,35.27,218,249470
33.38,35.27,218,909506
33.38,35.28,219,564539
33.38,35.28,220,224047
33.38,35.28,220,879729
33.38,35.3,221,539471
33.38,35.3,222,193803
33.44,35.3,222,853271
33.44,35.33,223,509052
33.44,35.33,224,164713
0,35.31,224,807463
33.44,35.31,225,461761
0,35.31,226,101199
33.5,35.34,226,761053
33.5,35.34,227,416490
33.5,35.34,228,76204
33.5,35.34,228,732658
33.5,35.34,229,390419
33.5,35.37,230,46077
33.5,35.37,230,706559
33.56,35.4,231,361306
33.56,35.4,232,15857
33.56,35.4,232,675477
0,35.41,233,311205
0,35.41,233,949232
33.56,35.41,234,609500
33.63,35.45,235,263905
33.63,35.45,235,923321
33.63,35.45,236,579149
0,35.45,237,216945
0,35.45,237,876721
33.63,35.45,238,532313
33.63,35.47,239,191817
33.63,35.47,239,847615
33.69,35.47,240,507016
33.69,35.47,241,161531
33.69,35.48,241,821108
33.69,35.51,244,516518
33.69,35.56,245,172047
33.75,35.56,245,831600
0,35.56,246,469475
33.75,35.56,247,124956
0,35.56,247,767732
0,35.56,248,403974
33.75,35.6,249,59506
33.81,35.6,249,717792
33.81,35.6,250,373397
0,35.6,251,9039
33.81,35.6,251,663662
33.81,35.6,252,323267
33.81,35.6,252,979541
33.81,35.62,253,638515
33.88,35.62,254,293350
0,35.62,254,928786
33.88,35.65,255,588283
33.88,35.65,256,243053
0,35.65,256,886006
0,35.67,257,524157
33.88,35.67,258,183498
0,35.67,258,839900
33.94,35.68,259,499411
33.94,35.68,260,154039
0,35.72,260,793766
33.94,35.72,261,449032
33.94,35.72,262,108733
33.94,35.74,262,763989
33.94,35.74,263,423540
34.0,35.74,264,79028
34.0,35.74,264,737327
34.0,35.77,265,392777
34.0,35.77,266,52302
34.0,35.77,266,708188
34.0,35.77,267,367111
34.0,35.77,268,22921
34.0,35.77,268,681012
0,35.79,269,337624
0,35.79,269,992712
34.06,35.79,270,654333
