Date;Time;TZ;Speed Current[rpm];Speed Objective[rpm];System Temperature[°C];Frequency[Hz];Date;Time;TZ;FERM Temp Current[°C];FERM Temp Objective[°C];BATH Temp[°C];BATH Temp Objective[°C];Pump Step;Date;Time;TZ;FERM pH Current[no dim.];Ferm pH Objective[no dim.];ACID Volume[mL];BASE Volume[mL]
2018-11-28;07:51:40:020092;-03:00;400.53;400;0.002;20.20015;2018-11-28;07:51:05:199412;-03:00;42.0;42;42.06;42.0;5;2018-11-28;07:50:54:274877;-03:00;6.7560000000000002;6.7999999999999998;0.03894;0.0008
2018-11-28;07:51:50:121760;-03:00;400.0;400;0.002;20.20016;2018-11-28;07:51:15:702681;-03:00;42.0;42;42.03;42.0;5;2018-11-28;07:51:05:892187;-03:00;6.7549999999999999;6.7999999999999998;0.03907;0.0008
2018-11-28;07:52:00:076026;-03:00;399.2;400;0.002;20.19998;2018-11-28;07:51:26:420305;-03:00;42.0;42;42.07;42.0;5;2018-11-28;07:51:15:510613;-03:00;6.758;6.7999999999999998;0.03907;0.0008
2018-11-28;07:52:10:030053;-03:00;398.41;400;0.002;20.20012;2018-11-28;07:51:36:497035;-03:00;42.0;42;42.04;42.0;5;2018-11-28;07:51:24:132745;-03:00;6.7539999999999996;6.7999999999999998;0.03907;0.0008
2018-11-28;07:52:20:132008;-03:00;400.0;400;0.002;20.20021;2018-11-28;07:51:46:626853;-03:00;42.0;42;42.07;42.0;5;2018-11-28;07:51:35:749761;-03:00;6.7510000000000003;6.7999999999999998;0.03907;0.0008
2018-11-28;07:52:30:078751;-03:00;399.2;400;0.002;20.2;2018-11-28;07:51:58:934103;-03:00;42.0;42;42.05;42.0;5;2018-11-28;07:51:44:367303;-03:00;6.7569999999999997;6.7999999999999998;0.0392;0.0008
2018-11-28;07:52:40:035915;-03:00;400.27;400;0.002;20.20005;2018-11-28;07:52:05:917138;-03:00;42.0;42;42.07;42.0;5;2018-11-28;07:51:55:985481;-03:00;6.7519999999999998;6.7999999999999998;0.0392;0.0008
2018-11-28;07:52:50:138416;-03:00;400.27;400;0.002;20.20001;2018-11-28;07:52:15:149323;-03:00;42.0;42;42.07;42.0;5;2018-11-28;07:52:05:606680;-03:00;6.7539999999999996;6.7999999999999998;0.03934;0.0008
2018-11-28;07:53:00:092762;-03:00;400.27;400;0.002;20.20005;2018-11-28;07:52:25:146050;-03:00;42.0;42;42.03;42.0;5;2018-11-28;07:52:14:226451;-03:00;6.7599999999999998;6.7999999999999998;0.03947;0.0008
2018-11-28;07:53:10:040391;-03:00;399.73;400;0.002;20.20008;2018-11-28;07:52:37:548203;-03:00;42.0;42;42.05;42.0;5;2018-11-28;07:52:25:844614;-03:00;6.7549999999999999;6.7999999999999998;0.03947;0.0008
2018-11-28;07:53:20:145553;-03:00;398.67;400;0.002;20.20011;2018-11-28;07:52:45:323170;-03:00;42.0;42;42.12;42.0;5;2018-11-28;07:52:34:463117;-03:00;6.7539999999999996;6.7999999999999998;0.03947;0.0008
2018-11-28;07:53:30:104327;-03:00;399.73;400;0.002;20.20023;2018-11-28;07:52:55:619510;-03:00;42.0;42;42.1;42.0;5;2018-11-28;07:52:44:080062;-03:00;6.7539999999999996;6.7999999999999998;0.03947;0.0008
2018-11-28;07:53:40:053640;-03:00;400.27;400;0.002;20.20007;2018-11-28;07:53:06:428700;-03:00;42.0;42;42.07;42.0;5;2018-11-28;07:52:55:698551;-03:00;6.75;6.7999999999999998;0.0396;0.0008
2018-11-28;07:53:50:007045;-03:00;400.53;400;0.002;20.20011;2018-11-28;07:53:15:018759;-03:00;42.0;42;42.1;42.0;5;2018-11-28;07:53:04:319251;-03:00;6.7569999999999997;6.7999999999999998;0.0396;0.0008
2018-11-28;07:54:00:109320;-03:00;398.67;400;0.002;20.20009;2018-11-28;07:53:28:248622;-03:00;42.0;42;42.05;42.0;5;2018-11-28;07:53:15:936209;-03:00;6.7530000000000001;6.7999999999999998;0.0396;0.0008
2018-11-28;07:54:10:059661;-03:00;400.27;400;0.002;20.2;2018-11-28;07:53:36:762001;-03:00;42.0;42;42.04;42.0;5;2018-11-28;07:53:25:553199;-03:00;6.7590000000000003;6.7999999999999998;0.03974;0.0008
2018-11-28;07:54:20:014034;-03:00;400.27;400;0.002;20.19998;2018-11-28;07:53:45:346553;-03:00;42.0;42;42.01;42.0;5;2018-11-28;07:53:34:175139;-03:00;6.7549999999999999;6.7999999999999998;0.03974;0.0008
2018-11-28;07:54:30:118534;-03:00;400.53;400;0.002;20.19999;2018-11-28;07:53:56:917615;-03:00;42.0;42;42.13;42.0;5;2018-11-28;07:53:45:793306;-03:00;6.7539999999999996;6.7999999999999998;0.03974;0.0008
2018-11-28;07:54:40:069614;-03:00;399.73;400;0.002;20.20017;2018-11-28;07:54:06:227654;-03:00;42.0;42;42.08;42.0;5;2018-11-28;07:53:54:410168;-03:00;6.7549999999999999;6.7999999999999998;0.03987;0.0008
2018-11-28;07:54:50:024215;-03:00;400.27;400;0.002;20.2001;2018-11-28;07:54:17:889290;-03:00;42.0;42;42.06;42.0;5;2018-11-28;07:54:04:026932;-03:00;6.7510000000000003;6.7999999999999998;0.03987;0.0008
2018-11-28;07:55:00:126442;-03:00;400.27;400;0.002;20.20021;2018-11-28;07:54:25:638308;-03:00;42.0;42;42.03;42.0;5;2018-11-28;07:54:15:648069;-03:00;6.7610000000000001;6.7999999999999998;0.04;0.0008
2018-11-28;07:55:10:079987;-03:00;400.53;400;0.002;20.19996;2018-11-28;07:54:35:730008;-03:00;42.0;42;42.01;42.0;5;2018-11-28;07:54:24:266539;-03:00;6.7569999999999997;6.7999999999999998;0.04;0.0008
2018-11-28;07:55:20:035792;-03:00;400.27;400;0.002;20.20003;2018-11-28;07:54:45:060727;-03:00;42.0;42;42.0;42.0;5;2018-11-28;07:54:35:884029;-03:00;6.7569999999999997;6.7999999999999998;0.04;0.0008
2018-11-28;07:55:30:135463;-03:00;399.73;400;0.002;20.20008;2018-11-28;07:54:55:184713;-03:00;42.0;42;42.05;42.0;5;2018-11-28;07:54:45:501119;-03:00;6.7539999999999996;6.7999999999999998;0.04;0.0008
2018-11-28;07:55:40:086950;-03:00;400.53;400;0.002;20.20008;2018-11-28;07:55:05:215310;-03:00;42.0;42;42.02;42.0;5;2018-11-28;07:54:54:119204;-03:00;6.7430000000000003;6.7999999999999998;0.04014;0.0008
2018-11-28;07:55:50:036195;-03:00;399.2;400;0.002;20.19999;2018-11-28;07:55:16:838326;-03:00;42.0;42;42.02;42.0;5;2018-11-28;07:55:05:739731;-03:00;6.7539999999999996;6.7999999999999998;0.04014;0.0008
2018-11-28;07:56:00:144327;-03:00;400.27;400;0.002;20.19999;2018-11-28;07:55:26:007545;-03:00;42.0;42;42.02;42.0;5;2018-11-28;07:55:14:360200;-03:00;6.7569999999999997;6.7999999999999998;0.04027;0.0008
2018-11-28;07:56:10:096044;-03:00;398.41;400;0.002;20.20011;2018-11-28;07:55:36:900316;-03:00;42.0;42;42.04;42.0;5;2018-11-28;07:55:25:977045;-03:00;6.7539999999999996;6.7999999999999998;0.04027;0.0008
2018-11-28;07:56:20:049526;-03:00;400.53;400;0.002;20.2001;2018-11-28;07:55:45:439992;-03:00;42.0;42;42.05;42.0;5;2018-11-28;07:55:35:593658;-03:00;6.7560000000000002;6.7999999999999998;0.0404;0.0008
2018-11-28;07:56:30:000438;-03:00;400.27;400;0.002;20.20001;2018-11-28;07:55:56:338739;-03:00;42.0;42;42.04;42.0;5;2018-11-28;07:55:44:215565;-03:00;6.7549999999999999;6.7999999999999998;0.0404;0.0008
2018-11-28;07:56:40:102533;-03:00;400.53;400;0.002;20.20009;2018-11-28;07:56:06:442482;-03:00;42.0;42;42.02;42.0;5;2018-11-28;07:55:55:833499;-03:00;6.7939999999999996;6.7999999999999998;0.0404;0.0008
2018-11-28;07:56:50:056936;-03:00;400.53;400;0.002;20.20004;2018-11-28;07:56:17:269117;-03:00;42.0;42;42.02;42.0;5;2018-11-28;07:56:04:451602;-03:00;6.79;6.7999999999999998;0.0404;0.0008
2018-11-28;07:57:00:010934;-03:00;400.27;400;0.002;20.20008;2018-11-28;07:56:28:059086;-03:00;42.0;42;42.0;42.0;5;2018-11-28;07:56:14:068437;-03:00;6.7880000000000003;6.7999999999999998;0.0404;0.0008
2018-11-28;07:57:10:112849;-03:00;400.27;400;0.002;20.20014;2018-11-28;07:56:35:005199;-03:00;42.0;42;42.03;42.0;5;2018-11-28;07:56:25:686432;-03:00;6.7830000000000004;6.7999999999999998;0.0404;0.0008
2018-11-28;07:57:20:065524;-03:00;400.53;400;0.002;20.19998;2018-11-28;07:56:45:179031;-03:00;42.0;42;42.07;42.0;5;2018-11-28;07:56:34:304452;-03:00;6.7859999999999996;6.7999999999999998;0.0404;0.0008
2018-11-28;07:57:30:020037;-03:00;400.27;400;0.002;20.20008;2018-11-28;07:56:56:055509;-03:00;42.0;42;42.11;42.0;5;2018-11-28;07:56:45:921060;-03:00;6.774;6.7999999999999998;0.0404;0.0008
2018-11-28;07:57:40:268384;-03:00;399.2;400;0.002;20.20013;2018-11-28;07:57:06:939105;-03:00;42.0;42;42.07;42.0;5;2018-11-28;07:56:55:539200;-03:00;6.7720000000000002;6.7999999999999998;0.0404;0.0008
2018-11-28;07:57:50:071713;-03:00;400.27;400;0.002;20.2;2018-11-28;07:57:15:517066;-03:00;42.0;42;42.07;42.0;5;2018-11-28;07:57:04:156911;-03:00;6.7709999999999999;6.7999999999999998;0.0404;0.0008
2018-11-28;07:58:00:024851;-03:00;400.53;400;0.002;20.19996;2018-11-28;07:57:25:186517;-03:00;42.0;42;42.06;42.0;5;2018-11-28;07:57:15:774952;-03:00;6.7649999999999997;6.7999999999999998;0.0404;0.0008
2018-11-28;07:58:10:128217;-03:00;399.73;400;0.002;20.20013;2018-11-28;07:57:35:610690;-03:00;42.0;42;42.02;42.0;5;2018-11-28;07:57:24:391665;-03:00;6.758;6.7999999999999998;0.0404;0.0008
2018-11-28;07:58:20:080365;-03:00;400.27;400;0.002;20.20001;2018-11-28;07:57:46:473609;-03:00;42.0;42;42.05;42.0;5;2018-11-28;07:57:34:009394;-03:00;6.7539999999999996;6.7999999999999998;0.0404;0.0008
2018-11-28;07:58:30:033902;-03:00;400.0;400;0.002;20.20008;2018-11-28;07:57:55:004494;-03:00;42.0;42;42.07;42.0;5;2018-11-28;07:57:45:631278;-03:00;6.742;6.7999999999999998;0.04067;0.00107
2018-11-28;07:58:40:136213;-03:00;400.53;400;0.002;20.19996;2018-11-28;07:58:05:080237;-03:00;42.0;42;42.12;42.0;5;2018-11-28;07:57:54:253371;-03:00;6.7629999999999999;6.7999999999999998;0.0408;0.0012
2018-11-28;07:58:50:089435;-03:00;400.27;400;0.002;20.2002;2018-11-28;07:58:15:340377;-03:00;42.0;42;42.08;42.0;5;2018-11-28;07:58:05:871287;-03:00;6.7590000000000003;6.7999999999999998;0.0408;0.0012
2018-11-28;07:59:00:046881;-03:00;400.53;400;0.002;20.20005;2018-11-28;07:58:26:264384;-03:00;42.0;42;42.02;42.0;5;2018-11-28;07:58:14:488041;-03:00;6.758;6.7999999999999998;0.0408;0.0012
2018-11-28;07:59:10:148157;-03:00;400.27;400;0.002;20.20004;2018-11-28;07:58:36:340284;-03:00;42.0;42;42.07;42.0;5;2018-11-28;07:58:24:105869;-03:00;6.7519999999999998;6.7999999999999998;0.0408;0.0012
2018-11-28;07:59:20:102826;-03:00;399.2;400;0.002;20.20002;2018-11-28;07:58:47:250351;-03:00;42.0;42;42.06;42.0;5;2018-11-28;07:58:35:722861;-03:00;6.7519999999999998;6.7999999999999998;0.0408;0.0012
2018-11-28;07:59:30:048720;-03:00;399.2;400;0.002;20.20008;2018-11-28;07:58:55:033930;-03:00;42.0;42;42.02;42.0;5;2018-11-28;07:58:44:344196;-03:00;6.7510000000000003;6.7999999999999998;0.04094;0.0012
2018-11-28;07:59:40:002404;-03:00;398.67;400;0.002;20.20009;2018-11-28;07:59:05:122302;-03:00;42.0;42;42.02;42.0;5;2018-11-28;07:58:55:959645;-03:00;6.7640000000000002;6.7999999999999998;0.04107;0.0012
2018-11-28;07:59:50:109906;-03:00;400.27;400;0.002;20.20023;2018-11-28;07:59:16:030661;-03:00;42.0;42;42.15;42.0;5;2018-11-28;07:59:05:577542;-03:00;6.7569999999999997;6.7999999999999998;0.04107;0.0012
2018-11-28;08:00:00:059881;-03:00;400.53;400;0.002;20.20011;2018-11-28;07:59:26:174815;-03:00;42.0;42;42.1;42.0;5;2018-11-28;07:59:14:195489;-03:00;6.7539999999999996;6.7999999999999998;0.04107;0.0012
2018-11-28;08:00:10:015974;-03:00;400.27;400;0.002;20.20006;2018-11-28;07:59:35:513292;-03:00;42.0;42;42.06;42.0;5;2018-11-28;07:59:25:812456;-03:00;6.7510000000000003;6.7999999999999998;0.04107;0.0012
2018-11-28;08:00:20:118939;-03:00;400.27;400;0.002;20.20002;2018-11-28;07:59:51:061141;-03:00;42.0;42;42.05;42.0;5;2018-11-28;07:59:34:432929;-03:00;6.7549999999999999;6.7999999999999998;0.0412;0.0012
2018-11-28;08:00:30:069742;-03:00;398.94;400;0.002;20.20003;2018-11-28;07:59:55:762969;-03:00;42.0;42;42.01;42.0;5;2018-11-28;07:59:44:049241;-03:00;6.758;6.7999999999999998;0.04134;0.0012
2018-11-28;08:00:40:023521;-03:00;400.27;400;0.002;20.20007;2018-11-28;08:00:05:064038;-03:00;42.0;42;42.02;42.0;5;2018-11-28;07:59:55:670833;-03:00;6.7549999999999999;6.7999999999999998;0.04134;0.0012
2018-11-28;08:00:50:125872;-03:00;400.27;400;0.002;20.20005;2018-11-28;08:00:15:905453;-03:00;42.0;42;42.0;42.0;5;2018-11-28;08:00:04:288699;-03:00;6.7519999999999998;6.7999999999999998;0.04134;0.0012
2018-11-28;08:01:00:079785;-03:00;400.27;400;0.002;20.20005;2018-11-28;08:00:25:220183;-03:00;42.0;42;42.05;42.0;5;2018-11-28;08:00:15:904512;-03:00;6.7519999999999998;6.7999999999999998;0.04147;0.0012
2018-11-28;08:01:10:030237;-03:00;400.27;400;0.002;20.20011;2018-11-28;08:00:36:139078;-03:00;42.0;42;42.04;42.0;5;2018-11-28;08:00:25:522360;-03:00;6.7519999999999998;6.7999999999999998;0.04147;0.0012
2018-11-28;08:01:20:137259;-03:00;400.27;400;0.002;20.20035;2018-11-28;08:00:45:481713;-03:00;42.0;42;42.05;42.0;5;2018-11-28;08:00:34:141894;-03:00;6.7510000000000003;6.7999999999999998;0.0416;0.0012
2018-11-28;08:01:30:087599;-03:00;400.27;400;0.002;20.20007;2018-11-28;08:00:57:076493;-03:00;42.0;42;42.05;42.0;5;2018-11-28;08:00:45:759743;-03:00;6.7539999999999996;6.7999999999999998;0.0416;0.0012
2018-11-28;08:01:40:039999;-03:00;400.27;400;0.002;20.20004;2018-11-28;08:01:07:169867;-03:00;42.0;42;42.03;42.0;5;2018-11-28;08:00:54:377593;-03:00;6.75;6.7999999999999998;0.04174;0.0012
2018-11-28;08:01:50:144894;-03:00;399.73;400;0.002;20.20046;2018-11-28;08:01:15:689601;-03:00;42.0;42;42.02;42.0;5;2018-11-28;08:01:05:992994;-03:00;6.7519999999999998;6.7999999999999998;0.04174;0.0012
2018-11-28;08:02:00:098452;-03:00;400.27;400;0.002;20.20094;2018-11-28;08:01:25:039972;-03:00;42.0;42;42.0;42.0;5;2018-11-28;08:01:15:614800;-03:00;6.7539999999999996;6.7999999999999998;0.04174;0.0012
2018-11-28;08:02:10:046406;-03:00;400.53;400;0.002;20.20009;2018-11-28;08:01:36:693667;-03:00;42.0;42;42.02;42.0;5;2018-11-28;08:01:24:231338;-03:00;6.758;6.7999999999999998;0.04187;0.0012
2018-11-28;08:02:20:148947;-03:00;399.47;400;0.002;20.20011;2018-11-28;08:01:45:246320;-03:00;42.0;42;42.01;42.0;5;2018-11-28;08:01:35:848922;-03:00;6.7530000000000001;6.7999999999999998;0.04187;0.0012
2018-11-28;08:02:30:098093;-03:00;400.27;400;0.002;20.20024;2018-11-28;08:01:55:382339;-03:00;42.0;42;42.01;42.0;5;2018-11-28;08:01:44:469177;-03:00;6.7569999999999997;6.7999999999999998;0.042;0.0012
2018-11-28;08:02:40:053935;-03:00;400.27;400;0.002;20.20008;2018-11-28;08:02:06:985628;-03:00;42.0;42;41.99;42.0;5;2018-11-28;08:01:54:085753;-03:00;6.7510000000000003;6.7999999999999998;0.042;0.0012
2018-11-28;08:02:50:009319;-03:00;400.0;400;0.002;20.20006;2018-11-28;08:02:15:025194;-03:00;42.0;42;42.05;42.0;5;2018-11-28;08:02:05:703576;-03:00;6.7539999999999996;6.7999999999999998;0.042;0.0012
2018-11-28;08:03:00:112247;-03:00;400.53;400;0.002;20.19999;2018-11-28;08:02:37:649876;-03:00;41.9;42;42.08;44.04;5;2018-11-28;08:02:14:324047;-03:00;6.7560000000000002;6.7999999999999998;0.04214;0.0012
2018-11-28;08:03:10:067218;-03:00;400.27;400;0.002;20.20029;2018-11-28;08:02:38:433208;-03:00;41.9;42;42.15;44.04;5;2018-11-28;08:02:25:940619;-03:00;6.7530000000000001;6.7999999999999998;0.04214;0.0012
2018-11-28;08:03:20:019088;-03:00;400.0;400;0.002;20.20013;2018-11-28;08:02:46:958646;-03:00;42.0;42;42.52;44.04;5;2018-11-28;08:02:35:557416;-03:00;6.7560000000000002;6.7999999999999998;0.04227;0.0012
2018-11-28;08:03:30:117986;-03:00;400.0;400;0.002;20.20006;2018-11-28;08:02:55:479657;-03:00;42.0;42;42.83;44.04;5;2018-11-28;08:02:44:175213;-03:00;6.7549999999999999;6.7999999999999998;0.04227;0.0012
2018-11-28;08:03:40:070788;-03:00;400.53;400;0.002;20.20017;2018-11-28;08:03:05:555634;-03:00;42.0;42;43.06;44.04;5;2018-11-28;08:02:55:794800;-03:00;6.7599999999999998;6.7999999999999998;0.0424;0.0012
2018-11-28;08:03:50:020001;-03:00;400.53;400;0.002;20.2;2018-11-28;08:03:16:442119;-03:00;42.0;42;43.4;44.04;5;2018-11-28;08:03:04:412649;-03:00;6.7569999999999997;6.7999999999999998;0.0424;0.0012
2018-11-28;08:04:00:125501;-03:00;400.27;400;0.002;20.19998;2018-11-28;08:03:25:011408;-03:00;42.0;42;43.58;44.04;5;2018-11-28;08:03:14:029423;-03:00;6.75;6.7999999999999998;0.04254;0.0012
2018-11-28;08:04:10:079479;-03:00;400.27;400;0.002;20.20009;2018-11-28;08:03:37:021330;-03:00;42.1;42;43.71;44.04;5;2018-11-28;08:03:25:648572;-03:00;6.7629999999999999;6.7999999999999998;0.04267;0.0012
2018-11-28;08:04:20:029064;-03:00;400.27;400;0.002;20.19998;2018-11-28;08:03:45:052461;-03:00;42.1;42;43.88;44.04;5;2018-11-28;08:03:34:266601;-03:00;6.7599999999999998;6.7999999999999998;0.04267;0.0012
2018-11-28;08:04:30:133078;-03:00;400.27;400;0.002;20.20006;2018-11-28;08:04:08:487933;-03:00;42.2;42;43.86;44.04;5;2018-11-28;08:03:45:883885;-03:00;6.7549999999999999;6.7999999999999998;0.04267;0.0012
2018-11-28;08:04:40:088892;-03:00;399.73;400;0.002;20.2002;2018-11-28;08:04:09:273333;-03:00;42.2;42;44.03;42.0;5;2018-11-28;08:03:55:501919;-03:00;6.75;6.7999999999999998;0.0428;0.0012
2018-11-28;08:04:50:042234;-03:00;398.94;400;0.002;20.2;2018-11-28;08:04:15:401971;-03:00;42.3;42;43.91;42.0;5;2018-11-28;08:04:04:122066;-03:00;6.7539999999999996;6.7999999999999998;0.0428;0.0012
2018-11-28;08:05:00:145376;-03:00;400.27;400;0.002;20.20005;2018-11-28;08:04:30:904248;-03:00;42.3;42;43.54;42.0;5;2018-11-28;08:04:15:738711;-03:00;6.7530000000000001;6.7999999999999998;0.0428;0.0012
2018-11-28;08:05:10:096593;-03:00;400.27;400;0.002;20.20017;2018-11-28;08:04:37:130555;-03:00;42.3;42;43.49;42.0;5;2018-11-28;08:04:24:358797;-03:00;6.7549999999999999;6.7999999999999998;0.04294;0.0012
2018-11-28;08:05:20:046874;-03:00;400.27;400;0.002;20.19999;2018-11-28;08:04:46:452877;-03:00;42.4;42;43.42;42.0;5;2018-11-28;08:04:35:976686;-03:00;6.758;6.7999999999999998;0.04294;0.0012
2018-11-28;08:05:30:005877;-03:00;398.94;400;0.002;20.20002;2018-11-28;08:05:01:975652;-03:00;42.5;42;43.35;42.0;5;2018-11-28;08:04:45:592903;-03:00;6.7549999999999999;6.7999999999999998;0.04307;0.0012
2018-11-28;08:05:40:107215;-03:00;400.27;400;0.002;20.20013;2018-11-28;08:05:05:087659;-03:00;42.5;42;43.34;42.0;5;2018-11-28;08:04:54:210695;-03:00;6.7450000000000001;6.7999999999999998;0.0432;0.0012
2018-11-28;08:05:50:058760;-03:00;400.53;400;0.002;20.20019;2018-11-28;08:05:16:761763;-03:00;42.5;42;43.33;42.0;5;2018-11-28;08:05:05:830903;-03:00;6.7569999999999997;6.7999999999999998;0.0432;0.0012
2018-11-28;08:06:00:010978;-03:00;400.27;400;0.002;20.20004;2018-11-28;08:05:25:104295;-03:00;42.5;42;43.32;42.0;5;2018-11-28;08:05:14:447469;-03:00;6.7530000000000001;6.7999999999999998;0.0432;0.0012
2018-11-28;08:06:10:114293;-03:00;400.27;400;0.002;20.20007;2018-11-28;08:05:49:328445;-03:00;42.6;42;43.35;41.16;5;2018-11-28;08:05:24:065302;-03:00;6.75;6.7999999999999998;0.04334;0.0012
2018-11-28;08:06:20:071918;-03:00;400.27;400;0.002;20.20003;2018-11-28;08:05:50:113833;-03:00;42.6;42;43.35;41.16;5;2018-11-28;08:05:35:685416;-03:00;6.7519999999999998;6.7999999999999998;0.04334;0.0012
2018-11-28;08:06:30:019138;-03:00;400.53;400;0.002;20.20017;2018-11-28;08:05:55:344177;-03:00;42.6;42;43.39;41.16;5;2018-11-28;08:05:44:305552;-03:00;6.758;6.7999999999999998;0.04347;0.0012
2018-11-28;08:06:40:121380;-03:00;400.0;400;0.002;20.20015;2018-11-28;08:06:06:493729;-03:00;42.6;42;43.31;41.16;5;2018-11-28;08:05:55:923338;-03:00;6.7519999999999998;6.7999999999999998;0.04347;0.0012
2018-11-28;08:06:50:073497;-03:00;400.27;400;0.002;20.20015;2018-11-28;08:06:16:224038;-03:00;42.6;42;43.26;41.16;5;2018-11-28;08:06:05:538528;-03:00;6.7569999999999997;6.7999999999999998;0.0436;0.0012
2018-11-28;08:07:00:032901;-03:00;400.27;400;0.002;20.20004;2018-11-28;08:06:25:150812;-03:00;42.7;42;43.23;41.16;5;2018-11-28;08:06:14:156380;-03:00;6.7569999999999997;6.7999999999999998;0.0436;0.0012
2018-11-28;08:07:10:132198;-03:00;400.27;400;0.002;20.20007;2018-11-28;08:06:36:782589;-03:00;42.7;42;43.21;41.16;5;2018-11-28;08:06:25:774197;-03:00;6.7519999999999998;6.7999999999999998;0.0436;0.0012
2018-11-28;08:07:20:082615;-03:00;400.53;400;0.002;20.20001;2018-11-28;08:06:45:314341;-03:00;42.7;42;43.17;41.16;5;2018-11-28;08:06:34:393856;-03:00;6.7549999999999999;6.7999999999999998;0.04374;0.0012
2018-11-28;08:07:30:037275;-03:00;400.27;400;0.002;20.20006;2018-11-28;08:06:55:426741;-03:00;42.7;42;43.17;41.16;5;2018-11-28;08:06:44:011620;-03:00;6.7480000000000002;6.7999999999999998;0.04387;0.0012
2018-11-28;08:07:40:139151;-03:00;400.27;400;0.002;20.19996;2018-11-28;08:07:18:060215;-03:00;42.7;42;43.15;41.16;5;2018-11-28;08:06:55:631817;-03:00;6.7549999999999999;6.7999999999999998;0.04387;0.0012
2018-11-28;08:07:50:091951;-03:00;400.27;400;0.002;20.19998;2018-11-28;08:07:18:489389;-03:00;42.7;42;43.15;41.16;5;2018-11-28;08:07:04:249592;-03:00;6.7530000000000001;6.7999999999999998;0.04387;0.0012
2018-11-28;08:08:00:046030;-03:00;400.0;400;0.002;20.20019;2018-11-28;08:07:25:084979;-03:00;42.8;42;43.38;41.65;5;2018-11-28;08:07:15:866186;-03:00;6.7480000000000002;6.7999999999999998;0.044;0.0012
2018-11-28;08:08:10:147846;-03:00;400.27;400;0.002;20.20008;2018-11-28;08:07:35:211625;-03:00;42.8;42;43.32;41.65;5;2018-11-28;08:07:24:486419;-03:00;6.7549999999999999;6.7999999999999998;0.044;0.0012
2018-11-28;08:08:20:101640;-03:00;400.27;400;0.002;20.20005;2018-11-28;08:07:46:104829;-03:00;42.8;42;43.22;41.65;5;2018-11-28;08:07:34:102684;-03:00;6.7539999999999996;6.7999999999999998;0.04414;0.0012
2018-11-28;08:08:30:053167;-03:00;400.27;400;0.002;20.20004;2018-11-28;08:07:55:423963;-03:00;42.8;42;43.2;41.65;5;2018-11-28;08:07:45:723043;-03:00;6.7610000000000001;6.7999999999999998;0.04427;0.0012
2018-11-28;08:08:40:008134;-03:00;400.27;400;0.002;20.19997;2018-11-28;08:08:05:116692;-03:00;42.8;42;43.15;41.65;5;2018-11-28;08:07:54:340883;-03:00;6.7569999999999997;6.7999999999999998;0.04427;0.0012
2018-11-28;08:08:50:110383;-03:00;400.0;400;0.002;20.20001;2018-11-28;08:08:15:638259;-03:00;42.8;42;43.14;41.65;5;2018-11-28;08:08:05:957450;-03:00;6.7539999999999996;6.7999999999999998;0.04427;0.0012
2018-11-28;08:09:00:065180;-03:00;399.73;400;0.002;20.20073;2018-11-28;08:08:25:772215;-03:00;42.8;42;43.09;41.65;5;2018-11-28;08:08:15:577587;-03:00;6.7569999999999997;6.7999999999999998;0.0444;0.0012
2018-11-28;08:09:10:023190;-03:00;399.73;400;0.002;20.20239;2018-11-28;08:08:38:087908;-03:00;42.8;42;43.08;41.65;5;2018-11-28;08:08:24:195348;-03:00;6.7469999999999999;6.7999999999999998;0.04454;0.0012
2018-11-28;08:09:20:132191;-03:00;398.94;400;0.002;20.20342;2018-11-28;08:08:45:852021;-03:00;42.8;42;43.07;41.65;5;2018-11-28;08:08:35:815777;-03:00;6.7569999999999997;6.7999999999999998;0.04454;0.0012
2018-11-28;08:09:30:084857;-03:00;399.73;400;0.002;20.2037;2018-11-28;08:08:55:229937;-03:00;42.8;42;43.04;41.65;5;2018-11-28;08:08:44:432294;-03:00;6.7539999999999996;6.7999999999999998;0.04454;0.0012
2018-11-28;08:09:40:031045;-03:00;400.27;400;0.002;20.20233;2018-11-28;08:09:05:292590;-03:00;42.8;42;43.05;41.65;5;2018-11-28;08:08:54:050136;-03:00;6.75;6.7999999999999998;0.04467;0.0012
2018-11-28;08:09:50:128743;-03:00;400.53;400;0.002;20.20022;2018-11-28;08:09:25:415932;-03:00;42.9;42;43.03;41.65;5;2018-11-28;08:09:05:667051;-03:00;6.7549999999999999;6.7999999999999998;0.04467;0.0012
2018-11-28;08:10:00:079605;-03:00;400.27;400;0.002;20.19998;2018-11-28;08:09:26:029683;-03:00;42.8;42;43.03;41.65;5;2018-11-28;08:09:14:287631;-03:00;6.75;6.7999999999999998;0.0448;0.0012
2018-11-28;08:10:10:033312;-03:00;400.53;400;0.002;20.19996;2018-11-28;08:09:35:417588;-03:00;42.8;42;43.12;40.72;5;2018-11-28;08:09:25:903865;-03:00;6.7569999999999997;6.7999999999999998;0.0448;0.0012
2018-11-28;08:10:20:135504;-03:00;400.27;400;0.002;20.20008;2018-11-28;08:09:47:840269;-03:00;42.9;42;43.08;40.72;5;2018-11-28;08:09:35:521701;-03:00;6.7539999999999996;6.7999999999999998;0.0448;0.0012
2018-11-28;08:10:30:084995;-03:00;400.0;400;0.002;20.20009;2018-11-28;08:09:58:666442;-03:00;42.9;42;43.03;40.72;5;2018-11-28;08:09:44:138215;-03:00;6.7519999999999998;6.7999999999999998;0.0448;0.0012
